Timestamp (ms),Temperature (°C)
70901.0,31.57
71204.0,31.61
71507.0,31.63
71810.0,31.66
72113.0,31.69
72416.0,31.72
72719.0,31.74
73022.0,31.77
73325.0,31.79
73628.0,31.81
73931.0,31.85
74234.0,31.86
74537.0,31.89
74840.0,31.92
75143.0,31.96
75446.0,31.97
75749.0,32.01
76052.0,32.03
76355.0,32.05
76658.0,32.08
76961.0,32.1
77264.0,32.12
77567.0,32.15
77870.0,32.17
78173.0,32.19
78476.0,32.23
78779.0,32.25
79082.0,32.28
79385.0,32.3
79688.0,32.33
79991.0,32.35
80294.0,32.38
80597.0,32.41
80900.0,32.42
81203.0,32.46
81506.0,32.48
81809.0,32.51
82112.0,32.53
82415.0,32.55
82718.0,32.58
83021.0,32.61
83324.0,32.64
83627.0,32.66
83930.0,32.68
84233.0,32.7
84536.0,32.72
84839.0,32.75
85142.0,32.78
85445.0,32.79
85748.0,32.82
86051.0,32.84
86354.0,32.88
86657.0,32.88
86960.0,32.92
87263.0,32.94
87566.0,32.96
87869.0,32.99
88172.0,33.01
88475.0,33.04
88778.0,33.06
89081.0,33.08
89384.0,33.1
89687.0,33.13
89990.0,33.15
90293.0,33.17
90596.0,33.18
90899.0,33.22
91202.0,33.24
91505.0,33.27
91808.0,33.29
92111.0,33.31
92414.0,33.34
92717.0,33.36
93020.0,33.38
93323.0,33.41
93626.0,33.43
93929.0,33.44
94232.0,33.48
94535.0,33.48
94838.0,33.51
95141.0,33.53
95444.0,33.56
95747.0,33.58
96050.0,33.6
96353.0,33.63
96656.0,33.65
96959.0,33.67
97262.0,33.7
97565.0,33.71
97868.0,33.73
98171.0,33.76
98474.0,33.78
98777.0,33.8
99080.0,33.83
99383.0,33.84
99686.0,33.85
99989.0,33.89
100292.0,33.91
100596.0,33.92
100900.0,33.94
101204.0,33.96
101508.0,33.99
101812.0,34.01
102116.0,34.02
102420.0,34.05
102724.0,34.06
103028.0,34.09
103332.0,34.11
103636.0,34.12
103940.0,34.15
104244.0,34.16
104548.0,34.17
104852.0,34.2
105156.0,34.22
105460.0,34.24
105764.0,34.27
106068.0,34.29
106372.0,34.31
106676.0,34.33
106980.0,34.34
107284.0,34.36
107588.0,34.38
107892.0,34.39
108196.0,34.41
108500.0,34.44
108804.0,34.44
109108.0,34.46
109412.0,34.49
109716.0,34.5
110020.0,34.53
110324.0,34.56
110628.0,34.57
110932.0,34.58
111236.0,34.61
111540.0,34.63
111844.0,34.64
112148.0,34.67
112452.0,34.67
112756.0,34.7
113060.0,34.71
113364.0,34.73
113668.0,34.75
113972.0,34.76
114276.0,34.78
114580.0,34.8
114884.0,34.82
115188.0,34.84
115492.0,34.86
115796.0,34.88
116100.0,34.88
116404.0,34.91
116708.0,34.93
117012.0,34.94
117316.0,34.96
117620.0,34.98
117924.0,35.0
118228.0,35.02
118532.0,35.03
118836.0,35.06
119140.0,35.08
119444.0,35.1
119748.0,35.1
120052.0,35.14
120356.0,35.15
120660.0,35.17
120964.0,35.19
121268.0,35.2
121572.0,35.22
121876.0,35.24
122180.0,35.26
122484.0,35.27
122788.0,35.3
123092.0,35.3
123396.0,35.33
123700.0,35.34
124004.0,35.36
124308.0,35.37
124612.0,35.39
124916.0,35.4
125220.0,35.43
125524.0,35.44
125828.0,35.45
126132.0,35.47
126436.0,35.48
126740.0,35.5
127044.0,35.52
127348.0,35.53
127652.0,35.55
127956.0,35.56
128260.0,35.59
128564.0,35.6
128868.0,35.61
129172.0,35.62
129476.0,35.65
129780.0,35.66
130084.0,35.67
130388.0,35.68
130692.0,35.7
130996.0,35.73
131300.0,35.74
131604.0,35.75
131908.0,35.76
132212.0,35.78
132516.0,35.79
132820.0,35.82
133124.0,35.83
133428.0,35.85
133732.0,35.86
134036.0,35.87
134340.0,35.89
134644.0,35.9
134948.0,35.91
135252.0,35.93
135556.0,35.94
135860.0,35.94
136164.0,35.96
136468.0,35.98
136772.0,35.99
137076.0,36.0
137380.0,36.02
137684.0,36.04
137988.0,36.04
138292.0,36.06
138596.0,36.06
138900.0,36.09
139204.0,36.11
139508.0,36.11
139812.0,36.13
140116.0,36.13
140420.0,36.16
140724.0,36.17
141028.0,36.18
141332.0,36.19
141636.0,36.21
141940.0,36.22
142244.0,36.24
142548.0,36.25
142852.0,36.26
143156.0,36.28
143460.0,36.29
143764.0,36.31
144068.0,36.32
144372.0,36.33
144676.0,36.35
144980.0,36.35
145284.0,36.36
145588.0,36.39
145892.0,36.39
146196.0,36.42
146500.0,36.43
146804.0,36.44
147108.0,36.46
147412.0,36.48
147716.0,36.49
148020.0,36.49
148324.0,36.51
148628.0,36.52
148932.0,36.54
149236.0,36.55
149540.0,36.57
149844.0,36.58
150148.0,36.59
150452.0,36.6
150756.0,36.61
151060.0,36.63
151364.0,36.65
151668.0,36.66
151972.0,36.67
152276.0,36.69
152580.0,36.7
152884.0,36.71
153188.0,36.74
153492.0,36.74
153796.0,36.75
154100.0,36.77
154404.0,36.79
154708.0,36.8
155012.0,36.8
155316.0,36.83
155620.0,36.84
155924.0,36.86
156228.0,36.86
156532.0,36.88
156836.0,36.89
157140.0,36.91
157444.0,36.91
157748.0,36.92
158052.0,36.94
158356.0,36.95
158660.0,36.97
158964.0,36.97
159268.0,36.99
159572.0,37.0
159876.0,37.01
160180.0,37.02
160484.0,37.03
160788.0,37.05
161092.0,37.06
161396.0,37.08
161700.0,37.08
162004.0,37.09
162308.0,37.11
162612.0,37.12
162916.0,37.14
163220.0,37.15
163524.0,37.15
163828.0,37.17
164132.0,37.17
164436.0,37.19
164740.0,37.2
165044.0,37.22
165348.0,37.23
165652.0,37.23
165956.0,37.26
166260.0,37.27
166564.0,37.28
166868.0,37.29
167172.0,37.3
167476.0,37.32
167780.0,37.31
168084.0,37.34
168388.0,37.35
168692.0,37.36
168996.0,37.38
169300.0,37.38
169604.0,37.39
169908.0,37.41
170212.0,37.41
170516.0,37.42
170820.0,37.45
171124.0,37.45
171428.0,37.47
171732.0,37.48
172036.0,37.48
172340.0,37.5
172644.0,37.51
172948.0,37.52
173252.0,37.53
173556.0,37.55
173860.0,37.55
174164.0,37.56
174468.0,37.58
174772.0,37.59
175076.0,37.59
175380.0,37.61
175684.0,37.62
175988.0,37.63
176292.0,37.65
176596.0,37.66
176900.0,37.67
177204.0,37.67
177508.0,37.69
177812.0,37.7
178116.0,37.71
178420.0,37.73
178724.0,37.73
179028.0,37.76
179332.0,37.76
179636.0,37.78
179940.0,37.79
180244.0,37.8
180548.0,37.81
180852.0,37.83
181156.0,37.83
181460.0,37.85
181764.0,37.86
182068.0,37.87
182372.0,37.88
182676.0,37.9
182980.0,37.91
183284.0,37.92
183588.0,37.93
183892.0,37.93
184196.0,37.95
184500.0,37.95
184804.0,37.97
185108.0,37.98
185412.0,37.99
185716.0,38.0
186020.0,38.01
186324.0,38.02
186628.0,38.02
186932.0,38.03
187236.0,38.05
187540.0,38.05
187844.0,38.08
188148.0,38.1
188452.0,38.1
188756.0,38.1
189060.0,38.11
189364.0,38.12
189668.0,38.14
189972.0,38.14
190276.0,38.16
190580.0,38.16
190884.0,38.18
191188.0,38.19
191492.0,38.18
191796.0,38.21
192100.0,38.21
192404.0,38.22
192708.0,38.23
193012.0,38.24
193316.0,38.23
193620.0,38.25
193924.0,38.27
194228.0,38.27
194532.0,38.28
194836.0,38.29
195140.0,38.3
195444.0,38.31
195748.0,38.32
196052.0,38.33
196356.0,38.33
196660.0,38.35
196964.0,38.35
197268.0,38.36
197572.0,38.37
197876.0,38.39
198180.0,38.4
198484.0,38.4
198788.0,38.42
199092.0,38.42
199396.0,38.43
199700.0,38.44
200004.0,38.46
200308.0,38.47
200612.0,38.47
200916.0,38.48
201220.0,38.49
201524.0,38.5
201828.0,38.52
202132.0,38.52
202436.0,38.52
202740.0,38.53
203044.0,38.54
203348.0,38.55
203652.0,38.56
203956.0,38.57
204260.0,38.59
204564.0,38.59
204868.0,38.6
205172.0,38.6
205476.0,38.6
205780.0,38.62
206084.0,38.63
206388.0,38.65
206692.0,38.65
206996.0,38.65
207300.0,38.66
207604.0,38.68
207908.0,38.68
208212.0,38.69
208516.0,38.71
208820.0,38.72
209124.0,38.72
209428.0,38.74
209732.0,38.74
210036.0,38.75
210340.0,38.75
210644.0,38.77
210948.0,38.77
211252.0,38.79
211556.0,38.79
211860.0,38.8
212164.0,38.81
212468.0,38.81
212772.0,38.83
213077.0,38.84
213381.0,38.85
213685.0,38.85
213989.0,38.87
214293.0,38.88
214598.0,38.89
214902.0,38.89
215206.0,38.9
215510.0,38.91
215814.0,38.92
216118.0,38.92
216422.0,38.93
216726.0,38.92
217030.0,38.95
217334.0,38.95
217638.0,38.97
217942.0,38.97
218247.0,38.98
218551.0,38.99
218855.0,39.0
219159.0,39.01
219463.0,39.02
219767.0,39.01
220071.0,39.04
220375.0,39.05
220679.0,39.06
220983.0,39.07
221288.0,39.08
221592.0,39.09
221896.0,39.09
222200.0,39.09
222504.0,39.11
222808.0,39.12
223112.0,39.12
223416.0,39.12
223720.0,39.15
224024.0,39.15
224328.0,39.15
224633.0,39.17
224937.0,39.17
225242.0,39.18
225547.0,39.19
225852.0,39.18
226156.0,39.19
226460.0,39.2
226764.0,39.21
227068.0,39.21
227373.0,39.22
227678.0,39.24
227983.0,39.24
228288.0,39.24
228593.0,39.26
228898.0,39.27
229203.0,39.28
229508.0,39.26
229813.0,39.29
230118.0,39.29
230423.0,39.3
230727.0,39.3
231032.0,39.31
231336.0,39.33
231640.0,39.33
231944.0,39.34
232248.0,39.35
232552.0,39.35
232856.0,39.35
233160.0,39.38
233464.0,39.38
233768.0,39.38
234073.0,39.39
234378.0,39.4
234683.0,39.4
234988.0,39.42
235293.0,39.43
235598.0,39.43
235903.0,39.45
236208.0,39.44
236513.0,39.45
236818.0,39.47
237123.0,39.47
237428.0,39.47
237733.0,39.49
238038.0,39.48
238343.0,39.49
238648.0,39.51
238953.0,39.51
239258.0,39.52
239563.0,39.53
239868.0,39.53
240173.0,39.55
240478.0,39.55
240783.0,39.56
241088.0,39.56
241393.0,39.57
241698.0,39.58
242003.0,39.59
242308.0,39.59
242613.0,39.59
242918.0,39.61
243223.0,39.62
243528.0,39.62
243833.0,39.63
244138.0,39.63
244443.0,39.64
244748.0,39.65
245053.0,39.65
245358.0,39.68
245663.0,39.68
245968.0,39.69
246273.0,39.68
246578.0,39.68
246883.0,39.71
247188.0,39.7
247493.0,39.72
247798.0,39.71
248103.0,39.73
248408.0,39.73
248713.0,39.74
249018.0,39.75
249323.0,39.75
249628.0,39.76
249933.0,39.76
250238.0,39.76
250543.0,39.78
250848.0,39.78
251153.0,39.79
251458.0,39.8
251763.0,39.8
252068.0,39.81
252373.0,39.82
252678.0,39.82
252983.0,39.84
253288.0,39.83
253593.0,39.84
253898.0,39.86
254203.0,39.86
254508.0,39.86
254813.0,39.87
255118.0,39.87
255423.0,39.88
255728.0,39.89
256033.0,39.89
256338.0,39.91
256643.0,39.91
256948.0,39.9
257253.0,39.91
257558.0,39.92
257863.0,39.93
258168.0,39.93
258473.0,39.94
258778.0,39.94
259083.0,39.96
259388.0,39.96
259693.0,39.97
259998.0,39.97
260303.0,40.0
260608.0,39.99
260913.0,39.99
261218.0,40.0
261523.0,40.01
261828.0,40.02
262133.0,40.02
262438.0,40.03
262743.0,40.04
263048.0,40.05
263353.0,40.04
263658.0,40.05
263963.0,40.06
264268.0,40.07
264573.0,40.07
264878.0,40.08
265183.0,40.08
265488.0,40.09
265793.0,40.09
266098.0,40.1
266403.0,40.11
266708.0,40.11
267013.0,40.12
267318.0,40.12
267623.0,40.13
267928.0,40.13
268233.0,40.14
268538.0,40.13
268843.0,40.15
269148.0,40.15
269453.0,40.16
269758.0,40.16
270063.0,40.17
270368.0,40.17
270673.0,40.18
270978.0,40.19
271283.0,40.19
271588.0,40.19
271893.0,40.2
272198.0,40.21
272503.0,40.21
272808.0,40.22
273113.0,40.23
273418.0,40.23
273723.0,40.24
274028.0,40.24
274333.0,40.25
274638.0,40.26
274943.0,40.26
275248.0,40.28
275553.0,40.28
275858.0,40.28
276163.0,40.28
276468.0,40.3
276773.0,40.29
277078.0,40.3
277383.0,40.32
277688.0,40.32
277993.0,40.34
278298.0,40.34
278603.0,40.35
278908.0,40.35
279213.0,40.36
279518.0,40.37
279823.0,40.38
280128.0,40.37
280433.0,40.38
280738.0,40.39
281043.0,40.38
281348.0,40.4
281653.0,40.4
281958.0,40.42
282263.0,40.42
282568.0,40.43
282873.0,40.43
283178.0,40.43
283483.0,40.45
283788.0,40.45
284093.0,40.45
284398.0,40.46
284703.0,40.46
285008.0,40.46
285313.0,40.48
285618.0,40.49
285923.0,40.49
286228.0,40.49
286533.0,40.49
286838.0,40.5
287143.0,40.5
287448.0,40.51
287753.0,40.51
288058.0,40.52
288363.0,40.52
288668.0,40.53
288973.0,40.55
289278.0,40.55
289583.0,40.54
289888.0,40.57
290193.0,40.57
290498.0,40.58
290803.0,40.59
291108.0,40.59
291413.0,40.6
291718.0,40.61
292023.0,40.62
292328.0,40.62
292633.0,40.62
292938.0,40.63
293243.0,40.64
293548.0,40.65
293853.0,40.65
294158.0,40.66
294463.0,40.67
294768.0,40.67
295073.0,40.68
295378.0,40.69
295683.0,40.69
295988.0,40.7
296293.0,40.72
296598.0,40.71
296903.0,40.72
297208.0,40.73
297513.0,40.74
297818.0,40.74
298123.0,40.75
298428.0,40.75
298733.0,40.77
299038.0,40.77
299343.0,40.78
299648.0,40.77
299953.0,40.78
300258.0,40.79
300563.0,40.79
300868.0,40.8
301173.0,40.81
301478.0,40.82
301783.0,40.81
302088.0,40.82
302393.0,40.83
302698.0,40.83
303003.0,40.84
303308.0,40.85
303613.0,40.85
303918.0,40.86
304223.0,40.86
304528.0,40.87
304833.0,40.88
305138.0,40.88
305443.0,40.88
305748.0,40.9
306053.0,40.9
306358.0,40.92
306663.0,40.92
306968.0,40.92
307273.0,40.93
307578.0,40.94
307883.0,40.94
308188.0,40.94
308493.0,40.95
308798.0,40.94
309103.0,40.96
309408.0,40.95
309713.0,40.97
310018.0,40.98
310323.0,40.98
310628.0,40.99
310933.0,41.0
311238.0,41.0
311543.0,41.0
311848.0,41.0
312153.0,41.01
312458.0,41.01
312763.0,41.02
313068.0,41.02
313373.0,41.03
313678.0,41.04
313983.0,41.05
314288.0,41.05
314593.0,41.05
314898.0,41.06
315203.0,41.07
315508.0,41.08
315813.0,41.08
316118.0,41.09
316423.0,41.1
316728.0,41.11
317033.0,41.11
317338.0,41.1
317643.0,41.12
317948.0,41.13
318253.0,41.13
318558.0,41.14
318863.0,41.14
319168.0,41.15
319473.0,41.15
319778.0,41.17
320083.0,41.16
320388.0,41.17
320693.0,41.17
320998.0,41.18
321303.0,41.19
321608.0,41.19
321913.0,41.2
322218.0,41.21
322523.0,41.22
322828.0,41.22
323133.0,41.22
323438.0,41.23
323743.0,41.23
324048.0,41.23
324353.0,41.24
324658.0,41.25
324963.0,41.25
325268.0,41.26
325573.0,41.27
325878.0,41.26
326183.0,41.29
326488.0,41.28
326793.0,41.29
327098.0,41.29
327403.0,41.31
327708.0,41.32
328013.0,41.32
328318.0,41.32
328623.0,41.32
328928.0,41.33
329233.0,41.33
329538.0,41.34
329843.0,41.35
330148.0,41.36
330453.0,41.36
330758.0,41.37
331063.0,41.37
331368.0,41.38
331673.0,41.39
331978.0,41.39
332283.0,41.4
332588.0,41.39
332893.0,41.4
333198.0,41.41
333503.0,41.42
333808.0,41.41
334113.0,41.41
334418.0,41.43
334723.0,41.43
335028.0,41.43
335333.0,41.45
335638.0,41.44
335943.0,41.45
336248.0,41.45
336553.0,41.46
336858.0,41.47
337163.0,41.47
337468.0,41.48
337773.0,41.48
338078.0,41.49
338383.0,41.5
338688.0,41.5
338993.0,41.5
339298.0,41.51
339603.0,41.51
339908.0,41.51
340213.0,41.52
340518.0,41.53
340823.0,41.53
341128.0,41.53
341433.0,41.54
341738.0,41.55
342043.0,41.55
342348.0,41.56
342653.0,41.56
342958.0,41.56
343263.0,41.57
343568.0,41.58
343873.0,41.58
344178.0,41.59
344483.0,41.59
344788.0,41.6
345093.0,41.61
345398.0,41.62
345703.0,41.62
346008.0,41.62
346313.0,41.63
346618.0,41.66
346923.0,41.65
347228.0,41.65
347533.0,41.67
347838.0,41.67
348143.0,41.68
348448.0,41.69
348753.0,41.69
349058.0,41.69
349363.0,41.7
349668.0,41.7
349973.0,41.72
350278.0,41.71
350583.0,41.72
350888.0,41.72
351193.0,41.73
351498.0,41.73
351803.0,41.73
352108.0,41.74
352413.0,41.74
352718.0,41.75
353023.0,41.74
353328.0,41.75
353633.0,41.77
353938.0,41.76
354243.0,41.76
354548.0,41.77
354853.0,41.77
355158.0,41.77
355463.0,41.78
355768.0,41.78
356073.0,41.78
356378.0,41.78
356683.0,41.79
356988.0,41.79
357293.0,41.79
357598.0,41.8
357903.0,41.81
358208.0,41.81
358513.0,41.82
358818.0,41.83
359123.0,41.84
359428.0,41.83
359733.0,41.84
360038.0,41.85
360343.0,41.84
360648.0,41.84
360953.0,41.85
361258.0,41.86
361563.0,41.86
361868.0,41.86
362173.0,41.87
362478.0,41.88
362783.0,41.88
363088.0,41.88
363393.0,41.88
363698.0,41.89
364003.0,41.89
364308.0,41.9
364613.0,41.91
364918.0,41.9
365223.0,41.92
365528.0,41.92
365833.0,41.92
366138.0,41.92
366443.0,41.93
366748.0,41.93
367053.0,41.94
367358.0,41.95
367663.0,41.95
367968.0,41.96
368273.0,41.97
368578.0,41.97
368883.0,41.98
369188.0,41.98
369493.0,41.98
369798.0,42.0
370103.0,42.0
370408.0,42.01
370713.0,42.0
371018.0,42.01
371323.0,42.02
371628.0,42.04
371933.0,42.04
372238.0,42.04
372543.0,42.04
372848.0,42.06
373153.0,42.06
373458.0,42.07
373763.0,42.08
374068.0,42.09
374373.0,42.1
374678.0,42.1
374983.0,42.1
375288.0,42.11
375593.0,42.12
375898.0,42.12
376203.0,42.13
376508.0,42.14
376813.0,42.14
377118.0,42.15
377423.0,42.15
377728.0,42.15
378033.0,42.16
378338.0,42.17
378643.0,42.17
378948.0,42.19
379253.0,42.18
379558.0,42.17
379863.0,42.19
380168.0,42.19
380473.0,42.2
380778.0,42.21
381083.0,42.21
381388.0,42.21
381693.0,42.22
381998.0,42.22
382303.0,42.23
382608.0,42.24
382913.0,42.25
383218.0,42.23
383523.0,42.25
383828.0,42.25
384133.0,42.26
384438.0,42.27
384743.0,42.27
385048.0,42.27
385353.0,42.28
385658.0,42.27
385963.0,42.29
386268.0,42.28
386573.0,42.29
386878.0,42.29
387183.0,42.3
387488.0,42.3
387793.0,42.31
388098.0,42.32
388403.0,42.33
388708.0,42.32
389013.0,42.33
389318.0,42.33
389623.0,42.33
389928.0,42.34
390233.0,42.35
390538.0,42.35
390843.0,42.36
391148.0,42.36
391453.0,42.36
391758.0,42.37
392063.0,42.37
392368.0,42.37
392673.0,42.38
392978.0,42.38
393283.0,42.39
393588.0,42.39
393893.0,42.4
394198.0,42.4
394503.0,42.39
394808.0,42.4
395113.0,42.42
395418.0,42.43
395723.0,42.42
396028.0,42.43
396333.0,42.43
396638.0,42.44
396943.0,42.44
397248.0,42.44
397553.0,42.44
397858.0,42.45
398163.0,42.46
398468.0,42.47
398773.0,42.46
399078.0,42.47
399383.0,42.47
399688.0,42.47
399993.0,42.48
400298.0,42.49
400603.0,42.49
400908.0,42.49
401213.0,42.51
401518.0,42.5
401823.0,42.5
402128.0,42.52
402433.0,42.52
402738.0,42.52
403043.0,42.53
403348.0,42.53
403653.0,42.54
403958.0,42.54
404263.0,42.54
404568.0,42.56
404873.0,42.55
405178.0,42.56
405483.0,42.56
405788.0,42.56
406093.0,42.57
406398.0,42.57
406703.0,42.58
407008.0,42.57
407313.0,42.59
407618.0,42.59
407923.0,42.58
408228.0,42.59
408533.0,42.6
408838.0,42.62
409143.0,42.61
409448.0,42.61
409753.0,42.62
410058.0,42.62
410363.0,42.63
410668.0,42.63
410973.0,42.63
411278.0,42.64
411583.0,42.64
411888.0,42.65
412193.0,42.65
412498.0,42.65
412803.0,42.66
413108.0,42.66
413413.0,42.67
413718.0,42.67
414023.0,42.67
414328.0,42.68
414633.0,42.67
414938.0,42.68
415243.0,42.69
415548.0,42.67
415853.0,42.68
416158.0,42.69
416463.0,42.69
416768.0,42.69
417073.0,42.69
417378.0,42.69
417683.0,42.71
417988.0,42.71
418293.0,42.72
418598.0,42.72
418903.0,42.72
419208.0,42.72
419513.0,42.73
419818.0,42.73
420123.0,42.73
420428.0,42.74
420733.0,42.75
421038.0,42.75
421343.0,42.75
421648.0,42.76
421953.0,42.76
422258.0,42.77
422563.0,42.77
422868.0,42.77
423173.0,42.78
423478.0,42.78
423783.0,42.79
424088.0,42.79
424393.0,42.79
424698.0,42.8
425003.0,42.8
425308.0,42.8
425613.0,42.81
425918.0,42.81
426223.0,42.81
426528.0,42.82
426833.0,42.82
427138.0,42.82
427443.0,42.83
427748.0,42.82
428053.0,42.83
428358.0,42.83
428663.0,42.84
428968.0,42.84
429273.0,42.84
429578.0,42.85
429883.0,42.85
430188.0,42.86
430493.0,42.86
430798.0,42.86
431103.0,42.88
431408.0,42.88
431713.0,42.89
432018.0,42.9
432323.0,42.89
432628.0,42.88
432933.0,42.9
433238.0,42.91
433543.0,42.91
433848.0,42.91
434153.0,42.91
434458.0,42.91
434763.0,42.92
435068.0,42.93
435373.0,42.93
435678.0,42.94
435983.0,42.94
436288.0,42.96
436593.0,42.96
436898.0,42.97
437203.0,42.97
437508.0,42.98
437813.0,42.98
438118.0,42.98
438423.0,43.0
438728.0,43.0
439033.0,43.0
439338.0,43.0
439643.0,43.01
439948.0,43.01
440253.0,43.02
440558.0,43.02
440863.0,43.03
441168.0,43.03
441473.0,43.03
441778.0,43.04
442083.0,43.04
442388.0,43.05
442693.0,43.05
442998.0,43.06
443303.0,43.06
443608.0,43.06
443913.0,43.07
444218.0,43.06
444523.0,43.07
444828.0,43.08
445133.0,43.09
445438.0,43.08
445743.0,43.09
446048.0,43.1
446353.0,43.1
446658.0,43.11
446963.0,43.11
447268.0,43.11
447573.0,43.12
447878.0,43.12
448183.0,43.12
448488.0,43.13
448793.0,43.13
449098.0,43.13
449403.0,43.13
449708.0,43.14
450013.0,43.14
450318.0,43.14
450623.0,43.15
450928.0,43.15
451233.0,43.16
451538.0,43.16
451843.0,43.17
452148.0,43.16
452453.0,43.18
452758.0,43.16
453063.0,43.19
453368.0,43.18
453673.0,43.18
453978.0,43.19
454283.0,43.19
454588.0,43.19
454893.0,43.2
455198.0,43.2
455503.0,43.19
455808.0,43.21
456113.0,43.2
456418.0,43.21
456723.0,43.21
457028.0,43.22
457333.0,43.22
457638.0,43.23
457943.0,43.23
458248.0,43.22
458553.0,43.22
458858.0,43.24
459163.0,43.24
459468.0,43.23
459773.0,43.25
460078.0,43.24
460383.0,43.25
460688.0,43.25
460993.0,43.26
461298.0,43.26
461603.0,43.27
461908.0,43.27
462213.0,43.28
462518.0,43.28
462823.0,43.28
463128.0,43.29
463433.0,43.29
463738.0,43.28
464043.0,43.28
464348.0,43.3
464653.0,43.3
464958.0,43.29
465263.0,43.3
465568.0,43.31
465873.0,43.32
466178.0,43.31
466483.0,43.3
466788.0,43.32
467093.0,43.32
467398.0,43.31
467703.0,43.32
468008.0,43.33
468313.0,43.33
468618.0,43.34
468923.0,43.33
469228.0,43.34
469533.0,43.34
469838.0,43.34
470143.0,43.34
470448.0,43.35
470753.0,43.35
471058.0,43.34
471363.0,43.36
471668.0,43.35
471973.0,43.35
472278.0,43.36
472583.0,43.37
472888.0,43.37
473193.0,43.37
473498.0,43.38
473803.0,43.37
474108.0,43.37
474413.0,43.37
474718.0,43.37
475023.0,43.38
475328.0,43.38
475633.0,43.39
475938.0,43.4
476243.0,43.41
476548.0,43.39
476853.0,43.41
477158.0,43.41
477463.0,43.42
477768.0,43.42
478073.0,43.42
478378.0,43.42
478683.0,43.43
478988.0,43.42
479293.0,43.44
479598.0,43.43
479903.0,43.43
480208.0,43.45
480513.0,43.44
480818.0,43.46
481123.0,43.45
481428.0,43.46
481733.0,43.46
482038.0,43.47
482343.0,43.47
482648.0,43.47
482953.0,43.47
483258.0,43.47
483563.0,43.48
483868.0,43.48
484173.0,43.48
484478.0,43.49
484783.0,43.5
485088.0,43.49
485393.0,43.51
485698.0,43.5
486003.0,43.51
486308.0,43.51
486613.0,43.51
486918.0,43.52
487223.0,43.52
487528.0,43.52
487833.0,43.54
488138.0,43.53
488443.0,43.54
488748.0,43.55
489053.0,43.55
489358.0,43.55
489663.0,43.56
489968.0,43.56
490273.0,43.56
490578.0,43.57
490883.0,43.57
491188.0,43.56
491493.0,43.58
491798.0,43.58
492103.0,43.59
492408.0,43.59
492713.0,43.59
493018.0,43.6
493323.0,43.6
493628.0,43.61
493933.0,43.61
494238.0,43.61
494543.0,43.62
494848.0,43.62
495153.0,43.62
495458.0,43.63
495763.0,43.63
496068.0,43.64
496373.0,43.65
496678.0,43.65
496983.0,43.65
497288.0,43.66
497593.0,43.67
497898.0,43.67
498203.0,43.67
498508.0,43.67
498813.0,43.68
499118.0,43.69
499423.0,43.69
499728.0,43.7
500033.0,43.69
500338.0,43.71
500643.0,43.71
500948.0,43.72
501253.0,43.72
501558.0,43.72
501863.0,43.73
502168.0,43.73
502473.0,43.73
502778.0,43.73
503083.0,43.74
503388.0,43.75
503693.0,43.74
503998.0,43.75
504303.0,43.75
504608.0,43.76
504913.0,43.76
505218.0,43.78
505523.0,43.77
505828.0,43.78
506133.0,43.78
506438.0,43.78
506743.0,43.79
507048.0,43.79
507353.0,43.78
507658.0,43.8
507963.0,43.8
508268.0,43.8
508573.0,43.81
508878.0,43.8
509183.0,43.8
509488.0,43.81
509793.0,43.83
510098.0,43.82
510403.0,43.82
510708.0,43.83
511013.0,43.83
511318.0,43.83
511623.0,43.83
511928.0,43.84
512233.0,43.85
512538.0,43.84
512843.0,43.85
513148.0,43.85
513453.0,43.84
513758.0,43.85
514063.0,43.85
514368.0,43.85
514673.0,43.86
514978.0,43.86
515283.0,43.87
515588.0,43.88
515893.0,43.88
516198.0,43.88
516503.0,43.87
516808.0,43.9
517113.0,43.89
517418.0,43.91
517723.0,43.91
518028.0,43.91
518333.0,43.91
518638.0,43.92
518943.0,43.91
519248.0,43.93
519553.0,43.92
519858.0,43.94
520163.0,43.93
520468.0,43.95
520773.0,43.94
521078.0,43.95
521383.0,43.95
521688.0,43.95
521993.0,43.96
522298.0,43.97
522603.0,43.97
522908.0,43.98
523213.0,43.98
523518.0,43.98
523823.0,43.99
524128.0,43.99
524433.0,44.0
524738.0,43.99
525043.0,44.0
525348.0,44.01
525653.0,44.0
525958.0,44.01
526263.0,44.02
526568.0,44.02
526873.0,44.03
527178.0,44.02
527483.0,44.03
527788.0,44.03
528093.0,44.03
528398.0,44.04
528703.0,44.04
529008.0,44.05
529313.0,44.05
529618.0,44.06
529923.0,44.06
530228.0,44.06
530533.0,44.06
530838.0,44.07
531143.0,44.07
531448.0,44.08
531753.0,44.08
532058.0,44.07
532363.0,44.08
532668.0,44.08
532973.0,44.08
533278.0,44.09
533583.0,44.09
533888.0,44.1
534193.0,44.1
534498.0,44.09
534803.0,44.1
535108.0,44.11
535413.0,44.1
535718.0,44.11
536023.0,44.11
536328.0,44.12
536633.0,44.13
536938.0,44.13
537243.0,44.12
537548.0,44.14
537853.0,44.14
538158.0,44.14
538463.0,44.13
538768.0,44.15
539073.0,44.15
539378.0,44.15
539683.0,44.15
539988.0,44.16
540293.0,44.17
540598.0,44.16
540903.0,44.18
541208.0,44.18
541513.0,44.18
541818.0,44.17
542123.0,44.18
542428.0,44.19
542733.0,44.19
543038.0,44.19
543343.0,44.2
543648.0,44.19
